,Frecuencia,Orientacion,Categoria,Tecla
15,6.135719388127305,0.9597083636636966,A,Left
16,6.266567505379968,1.0006302716735909,A,Left
67,5.794761582611048,0.9714715003000127,B,Right
3,5.9863840672876085,1.030930017603622,B,Right
66,5.84750376139092,0.9905826519254657,B,Right
42,6.212888498269788,0.9795846215710756,A,Left
56,6.112522534737728,0.943177401021497,A,Left
24,5.72940931117956,0.9564572071089745,B,Right
21,6.211276298808879,0.9856647224805097,A,Left
31,5.772564813265211,0.9649630547896976,B,Right
50,5.754802999515364,0.9677634354084959,B,Right
36,5.856290149013599,0.992057133067979,B,Right
72,5.735838659609569,0.9573949834749051,B,Right
0,6.227458459963572,0.9855584478714186,A,Left
24,6.209563723816494,0.974732222387147,A,Left
71,6.120295101913488,0.9565781557631977,A,Left
43,6.137834325629155,0.9539607016175202,A,Left
43,5.80784489414435,0.975842204100221,B,Right
76,6.229896544522895,0.9890309073826098,A,Left
57,6.125179650610412,0.9600229819683285,A,Left
41,5.617136506875072,0.9212327950080021,B,Right
59,6.137511720573253,0.9623618338122308,A,Left
17,6.20387408616764,0.9740340210110451,A,Left
65,5.7335736424912795,0.9525738333503344,B,Right
11,5.8693726225294185,1.0042612486379625,B,Right
48,5.753157090983954,0.9646217066445022,B,Right
13,6.185917114554476,0.9736250888650628,A,Left
47,6.2183790769006295,0.988063003652749,A,Left
27,6.15341797539405,0.9587144134056602,A,Left
47,5.886428695352766,1.004572569606975,B,Right
63,6.161468740911174,0.9693168747907734,A,Left
40,5.824670403528284,0.977696428810381,B,Right
5,6.237888266606399,0.9889557981611055,A,Left
9,5.670830854512107,0.935076563998445,B,Right
67,6.170979453212952,0.9623231118122679,A,Left
15,5.793607220442073,0.9735132152909535,B,Right
46,6.1870773479154115,0.971640026039226,A,Left
77,6.121398191325955,0.9546087483523135,A,Left
19,5.858669180644292,0.9967853557599621,B,Right
49,5.749604028974205,0.9670170035293616,B,Right
22,5.870185464076214,0.9958548656360414,B,Right
38,5.740606193057524,0.9634545696741532,B,Right
7,5.694719758435692,0.9441029407484298,B,Right
14,6.280675797040651,1.0012973989766012,A,Left
5,5.784931859404827,0.9732553689242917,B,Right
61,5.625000532985647,0.9153688593969647,B,Right
1,6.3494678924306704,1.0181836496191774,A,Left
39,5.654518226780538,0.9348013057686815,B,Right
34,6.132617360706605,0.9633597802593332,A,Left
3,6.105339179377508,0.9378970306529677,A,Left
36,6.1316226990034775,0.9573148981048065,A,Left
18,6.192779881280752,0.9767062821160492,A,Left
55,5.992850972733469,0.9053501445140653,A,Left
70,5.639079648281626,0.9307117283598456,B,Right
51,5.931713678631791,1.0218599772713253,B,Right
74,6.140250775884836,0.9607785032368842,A,Left
50,6.269761595014606,1.005457234401001,A,Left
13,5.793967522399566,0.9739479784737519,B,Right
78,5.58841714839859,0.9144957444360305,B,Right
53,5.716778640773375,0.9468790244307588,B,Right
2,5.7267417390515245,0.9550614100960492,B,Right
73,6.03420819098285,0.926745638054909,A,Left
45,6.283354197143185,0.9944962450030097,A,Left
59,5.743088390456803,0.9594682003193754,B,Right
30,5.715771457629462,0.9525728860222712,B,Right
78,6.2358447008359175,0.978631763317795,A,Left
74,5.862762181694745,0.993369672772587,B,Right
26,5.704846822071227,0.9423931100658592,B,Right
25,5.719468971365976,0.9533584902937368,B,Right
28,6.122848909547871,0.9450234330882001,A,Left
71,5.7788803828938065,0.9727917069739458,B,Right
79,5.790339070727516,0.9687325364049271,B,Right
6,5.672821559628619,0.927964500454421,B,Right
49,6.123920581617573,0.9516492074816717,A,Left
28,5.8570617886207765,0.9917278653801801,B,Right
72,6.07772591028661,0.9363496066429248,A,Left
33,6.046983982112834,0.9291495353622943,A,Left
16,5.772280937889337,0.9746068923889395,B,Right
12,6.220820187266594,0.9754111089336179,A,Left
23,5.772502828343671,0.9689201606704209,B,Right
61,6.286063083933327,1.0011345059329204,A,Left
60,5.829356758976336,0.9755428533448327,B,Right
57,5.811471995195753,0.9768380763688529,B,Right
14,5.684048360798642,0.9434234892882869,B,Right
73,5.778764144101234,0.9734100043000206,B,Right
44,6.223741192293135,0.9868875786767088,A,Left
37,5.724054954640768,0.9529252879755293,B,Right
69,6.076516612185068,0.9386019580572263,A,Left
45,5.875702042179732,1.0002548439048866,B,Right
29,5.7180236529016035,0.955963491965882,B,Right
70,6.071226824321494,0.9410632587976305,A,Left
48,5.976818721506089,0.9114326149422077,A,Left
60,6.133864104959586,0.9533060539179693,A,Left
33,5.731821578064072,0.9557601043573091,B,Right
30,6.207199907445373,0.9805019507172443,A,Left
56,5.664584198979744,0.9304105146905499,B,Right
7,6.099510195247351,0.9435259872709413,A,Left
22,6.092235541101819,0.9406415871209787,A,Left
31,6.135734634410662,0.9531485023216402,A,Left
44,5.794207897534864,0.9748886056117456,B,Right
42,5.694256328237337,0.942773445110612,B,Right
17,5.779111960714958,0.9700434811368825,B,Right
76,5.810943527651184,0.9771233819166759,B,Right
52,6.1291390905343555,0.9523978724019466,A,Left
37,6.095611405888351,0.9362492233343691,A,Left
2,6.322313647021591,1.0125470723866796,A,Left
1,5.751491010534641,0.9584845677804025,B,Right
68,6.0016512654897705,0.914318612695258,A,Left
66,6.1111782104898476,0.9481937158989338,A,Left
29,6.1907049100505125,0.9681628040422837,A,Left
23,5.993109328992364,0.9128973109531514,A,Left
53,6.193246386889943,0.9709717685098357,A,Left
12,5.761862267951799,0.9493865866128759,B,Right
54,5.8069967864088685,0.9720424253588698,B,Right
